0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.969686578792855663e-03
2.000000000000000000e+00,1.508160305099818382e-02
3.000000000000000000e+00,5.692820800951235716e-02
4.000000000000000000e+00,1.506625535959854600e-01
5.000000000000000000e+00,3.238013512311023190e-01
6.000000000000000000e+00,6.076003529098762401e-01
7.000000000000000000e+00,1.036644269038053290e+00
8.000000000000000000e+00,1.648549367190401016e+00
9.000000000000000000e+00,2.483734562426263892e+00
1.000000000000000000e+01,3.585237987637940549e+00
1.100000000000000000e+01,4.998565645913972233e+00
1.200000000000000000e+01,6.771563719708245443e+00
1.300000000000000000e+01,8.954308928428318382e+00
1.400000000000000000e+01,1.159901303315041332e+01
1.500000000000000000e+01,1.475993867754111299e+01
1.600000000000000000e+01,1.849332448053041844e+01
1.700000000000000000e+01,2.285731779738066294e+01
1.800000000000000000e+01,2.791191392164625285e+01
1.900000000000000000e+01,3.371890075955920452e+01
2.000000000000000000e+01,4.034180820101277476e+01
2.100000000000000000e+01,4.784586155726430690e+01
2.200000000000000000e+01,5.629793854788000829e+01
2.300000000000000000e+01,6.576652940727741736e+01
2.400000000000000000e+01,7.632169975075170498e+01
2.500000000000000000e+01,8.803505589556029065e+01
2.600000000000000000e+01,1.009797123777143355e+02
2.700000000000000000e+01,1.152302614419604083e+02
2.800000000000000000e+01,1.308627443128008849e+02
2.900000000000000000e+01,1.479546240796352095e+02
3.000000000000000000e+01,1.665847600502289936e+02
3.100000000000000000e+01,1.868333834445220987e+02
3.200000000000000000e+01,2.087820743158893606e+02
3.300000000000000000e+01,2.325137395998513909e+02
3.400000000000000000e+01,2.580165039365899133e+02
3.500000000000000000e+01,2.843779888638516127e+02
3.600000000000000000e+01,3.107394737911133120e+02
3.700000000000000000e+01,3.371009587183750114e+02
3.800000000000000000e+01,3.634624436456367107e+02
3.900000000000000000e+01,3.898239285728984100e+02
4.000000000000000000e+01,4.161854135001601094e+02
4.100000000000000000e+01,4.425468984274218087e+02
4.200000000000000000e+01,4.689083833546835081e+02
4.300000000000000000e+01,4.952698682819452074e+02
4.400000000000000000e+01,5.216313532092069636e+02
4.500000000000000000e+01,5.479928381364686629e+02
4.600000000000000000e+01,5.743543230637303623e+02
4.700000000000000000e+01,6.007158079909920616e+02
4.800000000000000000e+01,6.270772929182537609e+02
4.900000000000000000e+01,6.534387778455154603e+02
5.000000000000000000e+01,6.798002627727771596e+02
5.100000000000000000e+01,7.061617477000388590e+02
5.200000000000000000e+01,7.325232326273005583e+02
5.300000000000000000e+01,7.588847175545622576e+02
5.400000000000000000e+01,7.852462024818239570e+02
5.500000000000000000e+01,8.116076874090856563e+02
5.600000000000000000e+01,8.379691723363473557e+02
5.700000000000000000e+01,8.633296966035807145e+02
5.800000000000000000e+01,8.867275832948769221e+02
5.900000000000000000e+01,9.082413998984756063e+02
6.000000000000000000e+01,9.279497139026161676e+02
6.100000000000000000e+01,9.459310927955382340e+02
6.200000000000000000e+01,9.622641040654812059e+02
6.300000000000000000e+01,9.770273152006845976e+02
6.400000000000000000e+01,9.902992936893879232e+02
6.500000000000000000e+01,1.002158607019830697e+03
6.600000000000000000e+01,1.012683822680252320e+03
6.700000000000000000e+01,1.021953508158892419e+03
6.800000000000000000e+01,1.030046230943990395e+03
6.900000000000000000e+01,1.037040558523785876e+03
7.000000000000000000e+01,1.043015058386518149e+03
7.100000000000000000e+01,1.048048298020426955e+03
7.200000000000000000e+01,1.052218844913751582e+03
7.300000000000000000e+01,1.055605266554731770e+03
7.400000000000000000e+01,1.058286130431606807e+03
7.500000000000000000e+01,1.060340004032616434e+03
7.600000000000000000e+01,1.061845454845999939e+03
7.700000000000000000e+01,1.062881050359996834e+03
7.800000000000000000e+01,1.063525358062846635e+03
7.900000000000000000e+01,1.063856945442788856e+03
