0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.464283705735590177e-03
2.000000000000000000e+00,5.678570223441354453e-02
3.000000000000000000e+00,1.798213904089762116e-01
4.000000000000000000e+00,4.164284830523659608e-01
5.000000000000000000e+00,8.044641149875251251e-01
6.000000000000000000e+00,1.381785421037396322e+00
7.000000000000000000e+00,2.186249536024921447e+00
8.000000000000000000e+00,3.255713594773043340e+00
9.000000000000000000e+00,4.628034732104703508e+00
1.000000000000000000e+01,6.341070082842845679e+00
1.100000000000000000e+01,8.432676781810410915e+00
1.200000000000000000e+01,1.094071196383034206e+01
1.300000000000000000e+01,1.390303276372558372e+01
1.400000000000000000e+01,1.735749631631907519e+01
1.500000000000000000e+01,2.134195975643375931e+01
1.600000000000000000e+01,2.589428021889257892e+01
1.700000000000000000e+01,3.105231483851847685e+01
1.800000000000000000e+01,3.685392075013439239e+01
1.900000000000000000e+01,4.333695508856327194e+01
2.000000000000000000e+01,5.053927498862805834e+01
2.100000000000000000e+01,5.849873758515168731e+01
2.200000000000000000e+01,6.725320001295710881e+01
2.300000000000000000e+01,7.684051940686725857e+01
2.400000000000000000e+01,8.729855290170507942e+01
2.500000000000000000e+01,9.866515763229352842e+01
2.600000000000000000e+01,1.109781907334555342e+02
2.700000000000000000e+01,1.242755093400140396e+02
2.800000000000000000e+01,1.385949705867919874e+02
2.900000000000000000e+01,1.539744316086123206e+02
3.000000000000000000e+01,1.704517495402979819e+02
3.100000000000000000e+01,1.880647815166719283e+02
3.200000000000000000e+01,2.068513846725570602e+02
3.300000000000000000e+01,2.268494161427763629e+02
3.400000000000000000e+01,2.478932133978677257e+02
3.500000000000000000e+01,2.693675979969582954e+02
3.600000000000000000e+01,2.908419825960488652e+02
3.700000000000000000e+01,3.123163671951394349e+02
3.800000000000000000e+01,3.337907517942300046e+02
3.900000000000000000e+01,3.552651363933205744e+02
4.000000000000000000e+01,3.767395209924111441e+02
4.100000000000000000e+01,3.982139055915017138e+02
4.200000000000000000e+01,4.196882901905922836e+02
4.300000000000000000e+01,4.411626747896828533e+02
4.400000000000000000e+01,4.626370593887734231e+02
4.500000000000000000e+01,4.841114439878639928e+02
4.600000000000000000e+01,5.055858285869545625e+02
4.700000000000000000e+01,5.270602131860451891e+02
4.800000000000000000e+01,5.485345977851358157e+02
4.900000000000000000e+01,5.700089823842264423e+02
5.000000000000000000e+01,5.914833669833170688e+02
5.100000000000000000e+01,6.129577515824076954e+02
5.200000000000000000e+01,6.344321361814983220e+02
5.300000000000000000e+01,6.559065207805889486e+02
5.400000000000000000e+01,6.773809053796795752e+02
5.500000000000000000e+01,6.988552899787702017e+02
5.600000000000000000e+01,7.203296745778608283e+02
5.700000000000000000e+01,7.418040591769514549e+02
5.800000000000000000e+01,7.632784437760420815e+02
5.900000000000000000e+01,7.847528283751327081e+02
6.000000000000000000e+01,8.062272129742233346e+02
6.100000000000000000e+01,8.277015975733139612e+02
6.200000000000000000e+01,8.491759821724045878e+02
6.300000000000000000e+01,8.706503667714952144e+02
6.400000000000000000e+01,8.921247513705858410e+02
6.500000000000000000e+01,9.135991359696764675e+02
6.600000000000000000e+01,9.347781603565755404e+02
6.700000000000000000e+01,9.553705064191492511e+02
6.800000000000000000e+01,9.753842583575128629e+02
6.900000000000000000e+01,9.948275003717816389e+02
7.000000000000000000e+01,1.013708316662070843e+03
7.100000000000000000e+01,1.032034791428495964e+03
7.200000000000000000e+01,1.049815008871172040e+03
7.300000000000000000e+01,1.067057053190214674e+03
7.400000000000000000e+01,1.083769008585738902e+03
7.500000000000000000e+01,1.099958959257860215e+03
7.600000000000000000e+01,1.115634989406693649e+03
7.700000000000000000e+01,1.130805183232354693e+03
7.800000000000000000e+01,1.145477624934958612e+03
7.900000000000000000e+01,1.159660398714620896e+03
8.000000000000000000e+01,1.173361588771456582e+03
8.100000000000000000e+01,1.186589279305581158e+03
8.200000000000000000e+01,1.199351554517109662e+03
8.300000000000000000e+01,1.211656498606157584e+03
8.400000000000000000e+01,1.223512195772840187e+03
8.500000000000000000e+01,1.234926730217272734e+03
8.600000000000000000e+01,1.245908186139570716e+03
8.700000000000000000e+01,1.256464647739849170e+03
8.800000000000000000e+01,1.266604199218223584e+03
8.900000000000000000e+01,1.276334924774809224e+03
9.000000000000000000e+01,1.285664908609721351e+03
9.100000000000000000e+01,1.294602234923075230e+03
9.200000000000000000e+01,1.303154987914986123e+03
9.300000000000000000e+01,1.311331251785569521e+03
9.400000000000000000e+01,1.319139110734940687e+03
9.500000000000000000e+01,1.326586648963214657e+03
9.600000000000000000e+01,1.333681950670506922e+03
9.700000000000000000e+01,1.340433100056932972e+03
9.800000000000000000e+01,1.346848181322607843e+03
9.900000000000000000e+01,1.352935278667646799e+03
1.000000000000000000e+02,1.358702476292165329e+03
1.010000000000000000e+02,1.364157858396278698e+03
1.020000000000000000e+02,1.369309509180102168e+03
1.030000000000000000e+02,1.374165512843751003e+03
1.040000000000000000e+02,1.378733953587340466e+03
1.050000000000000000e+02,1.383022915610986047e+03
1.060000000000000000e+02,1.387040483114802782e+03
1.070000000000000000e+02,1.390794740298906163e+03
1.080000000000000000e+02,1.394293771363411452e+03
1.090000000000000000e+02,1.397545660508433912e+03
