0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.901243483712158178e-02
2.000000000000000000e+00,4.297900548072605686e-01
3.000000000000000000e+00,1.144077418870203644e+00
4.000000000000000000e+00,2.318699076497101608e+00
5.000000000000000000e+00,4.025987830886945673e+00
6.000000000000000000e+00,6.329387383261929401e+00
7.000000000000000000e+00,9.286131023143603613e+00
8.000000000000000000e+00,1.294878586740730420e+01
9.000000000000000000e+00,1.736624308907372694e+01
1.000000000000000000e+01,2.258439917130224472e+01
1.100000000000000000e+01,2.864664884126609223e+01
1.200000000000000000e+01,3.559425560104310904e+01
1.300000000000000000e+01,4.346663870595131840e+01
1.400000000000000000e+01,5.230160085994282326e+01
1.500000000000000000e+01,6.213551250640870194e+01
1.600000000000000000e+01,7.300346350192765499e+01
1.700000000000000000e+01,8.493938973556008420e+01
1.800000000000000000e+01,9.797618013820820693e+01
1.900000000000000000e+01,1.121457680920964179e+02
2.000000000000000000e+01,1.274792102529361273e+02
2.100000000000000000e+01,1.440067550875812117e+02
2.200000000000000000e+01,1.617579029146497192e+02
2.300000000000000000e+01,1.807614588546659320e+02
2.400000000000000000e+01,2.010455798101726259e+02
2.500000000000000000e+01,2.226378163782697186e+02
2.600000000000000000e+01,2.454352319280678500e+02
2.700000000000000000e+01,2.687769543183837300e+02
2.800000000000000000e+01,2.921186767086995815e+02
2.900000000000000000e+01,3.154603990990154330e+02
3.000000000000000000e+01,3.388021214893312845e+02
3.100000000000000000e+01,3.621438438796471360e+02
3.200000000000000000e+01,3.854855662699629875e+02
3.300000000000000000e+01,4.088272886602788390e+02
3.400000000000000000e+01,4.321690110505946905e+02
3.500000000000000000e+01,4.555107334409105420e+02
3.600000000000000000e+01,4.788524558312263935e+02
3.700000000000000000e+01,5.021941782215422450e+02
3.800000000000000000e+01,5.255359006118580965e+02
3.900000000000000000e+01,5.488776230021740048e+02
4.000000000000000000e+01,5.722193453924899131e+02
4.100000000000000000e+01,5.955610677828058215e+02
4.200000000000000000e+01,6.189027901731217298e+02
4.300000000000000000e+01,6.422445125634376382e+02
4.400000000000000000e+01,6.655862349537535465e+02
4.500000000000000000e+01,6.889279573440694548e+02
4.600000000000000000e+01,7.122696797343853632e+02
4.700000000000000000e+01,7.356114021247012715e+02
4.800000000000000000e+01,7.589531245150171799e+02
4.900000000000000000e+01,7.819151427832623540e+02
5.000000000000000000e+01,8.041239141742040601e+02
5.100000000000000000e+01,8.255917614215179583e+02
5.200000000000000000e+01,8.463310072588798221e+02
5.300000000000000000e+01,8.663539744199653114e+02
5.400000000000000000e+01,8.856729856384500863e+02
5.500000000000000000e+01,9.043003636480098066e+02
5.600000000000000000e+01,9.222484311823202461e+02
5.700000000000000000e+01,9.395295109750569509e+02
5.800000000000000000e+01,9.561559257598956947e+02
5.900000000000000000e+01,9.721399982705122511e+02
6.000000000000000000e+01,9.874940512405822801e+02
6.100000000000000000e+01,1.002230407403781328e+03
6.200000000000000000e+01,1.016361389493785282e+03
6.300000000000000000e+01,1.029899320244269802e+03
6.400000000000000000e+01,1.042856522388910435e+03
6.500000000000000000e+01,1.055245318661382953e+03
6.600000000000000000e+01,1.067078031795363131e+03
6.700000000000000000e+01,1.078366984524526515e+03
6.800000000000000000e+01,1.089124499582548879e+03
6.900000000000000000e+01,1.099362899703105995e+03
7.000000000000000000e+01,1.109094507619873411e+03
7.100000000000000000e+01,1.118331646066526901e+03
7.200000000000000000e+01,1.127086637776742009e+03
7.300000000000000000e+01,1.135371805484194510e+03
7.400000000000000000e+01,1.143199471922560178e+03
7.500000000000000000e+01,1.150581959825514559e+03
7.600000000000000000e+01,1.157531591926733427e+03
7.700000000000000000e+01,1.164060690959892554e+03
7.800000000000000000e+01,1.170181579658667488e+03
7.900000000000000000e+01,1.175906580756734002e+03
8.000000000000000000e+01,1.181248016987767869e+03
8.100000000000000000e+01,1.186218211085444636e+03
8.200000000000000000e+01,1.190829485783440077e+03
8.300000000000000000e+01,1.195094163815429738e+03
8.400000000000000000e+01,1.199024567915089619e+03
8.500000000000000000e+01,1.202633020816095041e+03
